area,title,room_type,square,position,detail_place,floor,total_floor,house_year,price
燕郊,福泽御园  ,2室1厅  ,80,南,福成四期,低楼层,18,2007年建板塔结合,1500
燕郊,福城上上城二季  ,1室1厅  ,50,东北,燕顺路国道,低楼层,18,2009年建板塔结合,1200
燕郊,纳丹堡  ,1室1厅  ,47.3,南,燕顺路西,低楼层,18,2009年建板楼,1300
燕郊,纳丹堡  ,2室1厅  ,90,南,燕顺路西,中楼层,18,2009年建板楼,1700
门头沟,石门营新区五区  ,2室1厅  ,65,南 北,石门营,高楼层,6,暂无数据,2800
门头沟,永兴小区  ,3室1厅  ,98.64,南 北,滨河西区,中楼层,6,1996年建板楼,4500
门头沟,峪园小区  ,2室1厅  ,113.03,南 北,大峪,中楼层,6,1996年建板楼,3500
门头沟,新桥南大街23号院  ,2室1厅  ,58.19,南 北,大峪,中楼层,6,1982年建板楼,3300
门头沟,三家店老宿舍17号院  ,2室1厅  ,82.28,南 北,城子,中楼层,6,2003年建板楼,3300
门头沟,惠民家园  ,4室2厅  ,143.35,南 北,大峪,高楼层,11,2010年建板楼,5500
门头沟,德露苑  ,2室2厅  ,93.04,南 北,滨河西区,中楼层,7,1999年建板楼,3900
门头沟,石门营新区五区  ,2室1厅  ,65,南 北,石门营,高楼层,6,暂无数据,2600
门头沟,月季园1号院  ,2室1厅  ,59.63,南 北,滨河西区,低楼层,6,1995年建板楼,3500
门头沟,向东楼小区  ,2室1厅  ,62.59,南 北,城子,高楼层,6,1985年建板楼,3500
门头沟,绮霞苑  ,1室0厅  ,20.62,南,滨河西区,地下室,15,2003年建板楼,600
门头沟,华润悦景湾  ,3房间2卫  ,54.06,南 西,滨河西区,中楼层,20,2016年建塔楼,4500
门头沟,黑山A3区  ,2室1厅  ,62.53,南 北,大峪,中楼层,18,2015年建板楼,2800
门头沟,门头沟月季园  ,2室1厅  ,64.97,南 北,滨河西区,高楼层,6,1990年建板楼,3400
门头沟,石门营新区五区  ,1室1厅  ,44.46,南,石门营,高楼层,6,暂无数据,2800
门头沟,西长安壹号  ,3房间1卫  ,42,东,滨河西区,高楼层,17,2017年建塔楼,3500
门头沟,华润悦景湾  ,5房间2卫  ,68,东 南,滨河西区,中楼层,20,2017年建板塔结合,5500
门头沟,熙旺中心  ,2房间1卫  ,65.89,东南,滨河西区,高楼层,26,2010年建塔楼,4000
门头沟,新桥大街甲43号楼  ,2室1厅  ,48.93,东 北,大峪,高楼层,6,1987年建板楼,2500
门头沟,向阳东里  ,1室1厅  ,38.56,南,城子,高楼层,6,1988年建板楼,2600
门头沟,皓月园  ,1室0厅  ,45.32,南,滨河西区,中楼层,14,2006年建板塔结合,2900
门头沟,大峪小白楼  ,3室1厅  ,85.81,南,大峪,低楼层,28,2016年建板楼,3800
门头沟,中昂时代广场  ,2房间1卫  ,32.63,西北,大峪,高楼层,19,2017年建塔楼,3000
门头沟,丽景长安二期  ,4室1厅  ,155,南 北,冯村,低楼层,25,2016年建板楼,8000
门头沟,永兴小区  ,2室1厅  ,82.53,南 北,滨河西区,高楼层,6,1996年建板楼,3300
门头沟,新桥东街  ,2室1厅  ,91.86,南 北,城子,高楼层,6,1994年建板楼,3300
门头沟,葡东南区  ,2室1厅  ,78.84,西,滨河西区,中楼层,6,2004年建板楼,3400
门头沟,门头沟月季园  ,2室1厅  ,63.79,南 北,滨河西区,高楼层,6,1990年建板楼,3300
门头沟,城子二斜井  ,2室1厅  ,57.72,南 北,城子,低楼层,6,1990年建板楼,2850
门头沟,桥东街小区  ,3室1厅  ,68.15,南 北,城子,低楼层,6,1983年建板楼,3300
石景山,八宝山南路29号院  ,1室1厅  ,45.86,南,鲁谷,高楼层,6,1993年建板楼,3800
石景山,高井  ,2室1厅  ,58.73,南 北,石景山其它,中楼层,5,1982年建板楼,3600
石景山,碣石坪  ,2室1厅  ,83.44,东南,鲁谷,低楼层,24,2001年建板塔结合,5800
石景山,永乐东区  ,2室1厅  ,64.24,南 北,鲁谷,高楼层,6,1981年建板楼,5200
石景山,古城西路  ,2室0厅  ,42.92,南 北,古城,中楼层,5,1973年建板楼,4300
石景山,远洋山水  ,1室1厅  ,53.53,西,鲁谷,中楼层,27,2007年建塔楼,5200
石景山,雍景天成  ,2室2厅  ,132.06,南 北,苹果园,低楼层,9,2004年建板塔结合,9500
石景山,老山西里  ,2室1厅  ,62.34,南 北,老山,低楼层,16,1985年建塔楼,5000
石景山,茂华景公馆  ,4室2厅  ,210.48,东南 北,杨庄,低楼层,9,2007年建板楼,20000
石景山,远洋沁山水  ,3室1厅  ,139.96,南 北,鲁谷,高楼层,21,2009年建板楼,16500
石景山,远洋沁山水  ,3室1厅  ,137.59,南 北,鲁谷,低楼层,18,2011年建板楼,18000
石景山,远洋沁山水  ,3室2厅  ,126.43,东 西,鲁谷,低楼层,23,2011年建板楼,15000
石景山,西井特钢楼  ,2室1厅  ,61.5,南 北,苹果园,高楼层,6,1994年建板楼,4500
石景山,远洋山水  ,1室0厅  ,57.61,东,鲁谷,高楼层,26,2007年建板塔结合,5600
石景山,八角南里  ,2室1厅  ,64.92,南,八角,低楼层,20,1998年建塔楼,5000
石景山,广宁村  ,2室1厅  ,61.74,南,苹果园,高楼层,6,1992年建板楼,3500
石景山,五芳园  ,1室1厅  ,44.31,南,鲁谷,低楼层,6,1994年建板楼,4200
石景山,八角北里  ,3室1厅  ,67.06,南 北,八角,高楼层,6,1986年建板楼,5500
石景山,模式口西里  ,2室1厅  ,65.63,南,苹果园,高楼层,16,1990年建塔楼,4000
石景山,雍景四季  ,3室2厅  ,138.96,南 北,苹果园,低楼层,23,2009年建板塔结合,9500
石景山,永乐西区  ,2室1厅  ,60.32,南 北,鲁谷,低楼层,6,1989年建板楼,4700
石景山,古城南路  ,2室1厅  ,57.03,南 北,古城,高楼层,5,1981年建板楼,5500
石景山,京汉旭城三期  ,4室1厅  ,144.17,南 北,鲁谷,高楼层,8,2011年建板楼,11000
石景山,远洋沁山水  ,3室1厅  ,87.85,南 北,鲁谷,低楼层,20,2009年建板楼,11000
石景山,燕山水泥厂  ,2室1厅  ,57.27,南 北,石景山其它,中楼层,6,1992年建板楼,3800
石景山,永乐东区  ,2室1厅  ,64.99,南 北,鲁谷,中楼层,6,1987年建板楼,4900
石景山,六合园  ,1室1厅  ,53.15,南,鲁谷,高楼层,18,1996年建塔楼,4000
石景山,西下庄  ,2室1厅  ,56.99,东 西,苹果园,高楼层,5,1994年建板楼,4500
石景山,古城北路  ,2室1厅  ,55.2,南 北,古城,高楼层,6,1987年建板楼,5000
石景山,七星园  ,2室1厅  ,97.8,东 南,鲁谷,低楼层,15,2003年建板塔结合,6500
丰台,嘉特美公馆  ,2房间1卫  ,80,东,北京南站,中楼层,15,2011年建塔楼,8800
丰台,优筑  ,3室2厅  ,157.09,南 北,玉泉营,低楼层,17,2007年建板楼,9700
丰台,菊源里  ,2室1厅  ,91.51,南 北,旧宫,高楼层,6,2001年建板楼,4000
丰台,鹏润家园  ,5室2厅  ,347.05,东 南 北,菜户营,高楼层,30,2001年建塔楼,50000
丰台,百合园  ,2室1厅  ,79.25,西北,右安门外,低楼层,18,1999年建塔楼,6500
丰台,怡海花园恒泰园  ,3室1厅  ,94.65,南 北,科技园区,低楼层,6,1997年建板楼,10000
丰台,丽水园  ,3室2厅  ,76.3,南,马家堡,低楼层,11,2006年建板楼,9000
丰台,万年花城五期  ,2室1厅  ,90.49,南,玉泉营,中楼层,21,2011年建板楼,7200
丰台,鹏润家园  ,3室1厅  ,184.66,西北,菜户营,低楼层,30,2000年建塔楼,15000
丰台,鹏润家园  ,2室1厅  ,148.17,西南,菜户营,低楼层,30,2000年建塔楼,12000
丰台,万柳西园  ,2室2厅  ,91.26,南 北,玉泉营,高楼层,6,2002年建板楼,6500
丰台,中海九号公馆  ,5室2厅  ,409.85,南 北,科技园区,地下室,3,2012年建暂无数据,90000
丰台,鑫源国际  ,3房间1卫  ,53.07,北,成寿寺,低楼层,18,2010年建板塔结合,7000
丰台,玉林东里一区  ,2室1厅  ,59.2,南 北,右安门外,高楼层,6,1992年建板楼,5500
丰台,领秀翡翠墅  ,3室1厅  ,140.46,南 北,丰台其它,低楼层,6,2015年建板楼,7500
丰台,中海苏黎世家  ,3室1厅  ,134.17,南 北,科技园区,高楼层,11,2012年建板楼,16500
丰台,家和园  ,2室1厅  ,99.84,南,北京南站,中楼层,16,2007年建板塔结合,8300
丰台,祖家庄小区  ,2室1厅  ,54.71,南 北,右安门外,中楼层,6,1989年建板楼,6000
丰台,玺萌公馆  ,4室1厅  ,196.18,南 北,草桥,中楼层,6,2008年建板楼,20000
丰台,紫芳园二区香园  ,5室2厅  ,195.8,东南 北,方庄,低楼层,11,2005年建板楼,28000
丰台,中海九号公馆  ,4室2厅  ,179.71,南 北,科技园区,高楼层,16,2012年建板塔结合,23000
丰台,嘉业大厦  ,3室1厅  ,140.43,南 北,刘家窑,高楼层,12,2006年建板塔结合,11000
丰台,西局欣园北区  ,3室1厅  ,136.81,南 北,七里庄,低楼层,19,2007年建板塔结合,12000
丰台,万科紫台  ,3室1厅  ,169.9,南 北,岳各庄,低楼层,18,2006年建板楼,16000
丰台,东山坡三里  ,3室1厅  ,111.62,南 北,丰台其它,中楼层,6,2000年建板楼,4300
丰台,鼎恒中心  ,2室1厅  ,99.85,南 北,七里庄,中楼层,24,2000年建塔楼,7800
丰台,嘉业大厦  ,1室1厅  ,112.52,南,刘家窑,低楼层,19,2006年建塔楼,12500
丰台,玉皇庄小区  ,2室1厅  ,52.05,南,丰台其它,高楼层,6,1990年建板楼,2700
丰台,中海九号公馆  ,3室2厅  ,186.51,南 北,科技园区,低楼层,18,2011年建暂无数据,23000
丰台,方庄公馆  ,3室2厅  ,126.98,南 北,成寿寺,低楼层,12,2014年建板楼,14000
亦庄开发区,境界  ,4室2厅  ,215.78,南 北,亦庄,中楼层,4,2004年建暂无数据,20000
亦庄开发区,金地格林小镇  ,3室2厅  ,226.6,南 北,亦庄,高楼层,9,2003年建板楼,35000
亦庄开发区,林肯公园  ,4房间3卫  ,220,东北,亦庄,低楼层,24,2009年建塔楼,24000
亦庄开发区,境界  ,4室2厅  ,218.42,南 北,亦庄,中楼层,4,2004年建暂无数据,18000
亦庄开发区,林肯公寓  ,3房间2卫  ,57.36,西南,亦庄,低楼层,9,2010年建塔楼,8000
亦庄开发区,卡尔生活馆  ,4室1厅  ,294.62,南 北,亦庄,低楼层,3,2004年建暂无数据,23000
亦庄开发区,天鹅堡  ,3室2厅  ,164.33,南 北,马驹桥,中楼层,4,2007年建暂无数据,10000
亦庄开发区,金地格林6  ,3室2厅  ,169.39,南 北,马驹桥,高楼层,4,2008年建板楼,8000
亦庄开发区,观海苑  ,3室2厅  ,120,南 北,亦庄开发区其它,中楼层,27,塔楼,6500
亦庄开发区,通泰国际公馆  ,3室1厅  ,90,南 北,亦庄,高楼层,11,2015年建板楼,6500
亦庄开发区,君安国际  ,4房间2卫  ,140.49,南,亦庄,低楼层,22,2012年建塔楼,13000
亦庄开发区,贵园东里  ,2室1厅  ,71.57,南 北,亦庄,中楼层,7,2000年建板楼,5200
亦庄开发区,浉城百丽  ,2室1厅  ,126.06,南 北,亦庄,高楼层,4,2002年建板楼,7500
亦庄开发区,荣京丽都  ,1房间1卫  ,41.31,南,亦庄,高楼层,27,2008年建塔楼,4200
亦庄开发区,浉城百丽  ,4室2厅  ,181.93,南 北,亦庄,低楼层,4,2002年建板楼,9000
亦庄开发区,荣京丽都  ,1房间1卫  ,41.44,东,亦庄,中楼层,27,2008年建塔楼,4300
亦庄开发区,新海南里  ,2室1厅  ,71.41,南 北,马驹桥,高楼层,6,2006年建板楼,3700
亦庄开发区,锋创科技园  ,1房间1卫  ,61.34,东 南,亦庄,中楼层,19,2012年建塔楼,4500
亦庄开发区,林肯公园  ,2室1厅  ,91.78,南 北,亦庄,高楼层,24,2010年建板楼,8500
亦庄开发区,国融国际  ,2房间1卫  ,47.38,东,亦庄,中楼层,16,2008年建塔楼,4000
亦庄开发区,上海沙龙  ,3室2厅  ,117.14,南 北,亦庄,中楼层,9,2006年建板楼,8000
亦庄开发区,枫丹壹號二期  ,3室1厅  ,112.15,南 北,亦庄开发区其它,高楼层,27,2014年建板楼,8000
亦庄开发区,上海沙龙  ,1室0厅  ,43.09,东,亦庄,低楼层,9,2006年建板楼,4000
亦庄开发区,林肯公园  ,2室1厅  ,91.62,南 北,亦庄,高楼层,24,2009年建板楼,8500
亦庄开发区,君安国际  ,3房间2卫  ,115,西,亦庄,高楼层,14,2013年建塔楼,9000
亦庄开发区,上海沙龙  ,3室2厅  ,129.99,南 北,亦庄,高楼层,9,2004年建板楼,8800
亦庄开发区,枫丹壹號二期  ,3室2厅  ,121,南 北,亦庄开发区其它,中楼层,27,2015年建板楼,9500
亦庄开发区,天鹅堡  ,4室1厅  ,186.09,南 北,马驹桥,低楼层,4,2007年建暂无数据,13000
亦庄开发区,天鹅堡  ,3室2厅  ,185.67,南 北,马驹桥,低楼层,4,2007年建暂无数据,14000
亦庄开发区,瀛海名居  ,5室2厅  ,326.79,南 北,亦庄开发区其它,中楼层,5,2005年建板楼,17500
大兴,宣颐家园  ,2室1厅  ,93.05,南 北,旧宫,高楼层,5,2004年建板楼,5000
大兴,华润公元九里  ,4室2厅  ,132.12,南 北,高米店南,高楼层,16,2014年建板楼,23000
大兴,金色漫香林五期  ,3室1厅  ,145.74,南 北,亦庄,中楼层,4,2012年建板楼,9000
大兴,兴创屹墅  ,4室2厅  ,221.79,南 北,高米店南,中楼层,5,2015年建板楼,20000
大兴,龙湖时代天街  ,2室1厅  ,86.62,东 西,天宫院,中楼层,25,2014年建板塔结合,4800
大兴,红木林  ,3室1厅  ,75.89,南,枣园,高楼层,23,2013年建板楼,8000
大兴,大城小镇  ,3室1厅  ,138.89,南 北,旧宫,高楼层,11,2007年建板塔结合,7200
大兴,清澄名苑北区  ,1室1厅  ,62.86,东,黄村中,低楼层,19,2006年建板塔结合,5000
大兴,金地仰山  ,3室2厅  ,121.26,南 北,高米店南,高楼层,18,2012年建板塔结合,7500
大兴,清澄名苑北区  ,1室1厅  ,94.19,西,黄村中,中楼层,19,2006年建板塔结合,6000
大兴,新安里  ,2室1厅  ,66.84,南 北,黄村中,中楼层,6,1992年建板楼,3300
大兴,亦庄北岸  ,2室1厅  ,89.96,东南,旧宫,高楼层,15,2008年建板塔结合,6000
大兴,中国铁建花语金郡  ,4室2厅  ,126.22,南 北,瀛海,低楼层,18,暂无数据,7000
大兴,翡翠城三期  ,4室2厅  ,236.64,南 北,高米店南,低楼层,3,2004年建暂无数据,18000
大兴,远洋天著一期  ,4室2厅  ,387.7,南 北,亦庄,低楼层,1,2013年建暂无数据,20000
大兴,清乐园  ,2室1厅  ,62.4,南 北,旧宫,高楼层,6,1995年建板楼,3700
大兴,玉璟园  ,2室1厅  ,101.73,南 北,瀛海,低楼层,9,2005年建板楼,3500
大兴,亦庄金茂悦南区  ,3室1厅  ,133.21,南 北,大兴其它,中楼层,16,2015年建板楼,10800
大兴,翡翠城二期  ,4室2厅  ,181.05,南 北,黄村北,低楼层,3,2003年建暂无数据,15000
大兴,云龙家园  ,2室1厅  ,70.22,南,旧宫,高楼层,6,2004年建板楼,4400
大兴,中信新城西区  ,3室2厅  ,143.44,南 北,亦庄开发区其它,高楼层,21,2013年建板楼,9000
大兴,清逸园  ,2室1厅  ,80.05,南 北,旧宫,高楼层,6,1998年建板楼,4200
大兴,清和园甲区  ,2室1厅  ,112.79,南 北,旧宫,高楼层,6,2001年建板楼,4200
大兴,翡翠城一期  ,3室2厅  ,231.84,东 南 西 北,黄村北,低楼层,2,2002年建暂无数据,25000
大兴,观音寺小区  ,3室2厅  ,90,南 北,观音寺,高楼层,6,1994年建板楼,4000
大兴,远洋天著二期  ,3室1厅  ,259.52,南 北,亦庄,高楼层,4,2014年建暂无数据,15000
大兴,福星花园  ,3室2厅  ,133.23,南 西 北,西红门,低楼层,3,2002年建板楼,6700
大兴,金华园  ,5室2厅  ,233.7,南 北,西红门,低楼层,2,2000年建暂无数据,13000
大兴,青岛嘉园  ,5室3厅  ,256.97,南 北,黄村北,高楼层,5,2002年建板楼,15000
大兴,金色漫香林五期  ,5室2厅  ,274.12,南 北,亦庄,低楼层,3,2012年建暂无数据,25000
海淀,八里庄北里  ,2室1厅  ,66.3,南 北,定慧寺,中楼层,6,1995年建板楼,6700
海淀,育新花园  ,3室0厅  ,74.8,南,西三旗,高楼层,22,1996年建塔楼,7000
海淀,中关村南大街甲8号  ,2室2厅  ,99.4,南 北,皂君庙,高楼层,6,1998年建板楼,12000
海淀,缘溪堂  ,4室2厅  ,358.54,南 北,公主坟,低楼层,23,2006年建板塔结合,62500
海淀,阜光里小区  ,2室1厅  ,71,南,甘家口,中楼层,6,1997年建板楼,7500
海淀,复兴路61号院  ,1室1厅  ,40.53,南,万寿路,中楼层,5,1990年建板楼,5600
海淀,中铁翰庭  ,1室0厅  ,43.43,东,学院路,中楼层,19,2008年建板楼,6500
海淀,小营东路5号院  ,1室1厅  ,36,南,清河,高楼层,4,1980年建板楼,4600
海淀,北蜂窝中路甲8号院  ,2室1厅  ,76.01,西,军博,高楼层,22,2003年建塔楼,8200
海淀,机械研究院西区  ,2室1厅  ,89.68,南 北,紫竹桥,高楼层,6,2000年建板楼,12000
海淀,方圆大厦  ,9室2厅  ,460.67,南 北,白石桥,中楼层,22,2000年建板塔结合,45000
海淀,竹园  ,3室1厅  ,79.75,南 北,马连洼,中楼层,6,1995年建板楼,8200
海淀,玉海园五里  ,2室1厅  ,85.68,南 北,玉泉路,低楼层,6,1999年建板楼,5900
海淀,当代城市家园  ,1室0厅  ,46.03,南,上地,中楼层,12,2002年建板塔结合,5300
海淀,金隅瑞和园  ,1室1厅  ,56.35,南,玉泉路,高楼层,16,暂无数据,5300
海淀,翠微路甲10号院  ,2房间1卫  ,86.01,西,公主坟,高楼层,6,2014年建板楼,15000
海淀,常秀家园  ,2室1厅  ,61.8,南 北,西三旗,低楼层,6,1994年建板楼,6500
海淀,静源居  ,2室1厅  ,81.29,西,公主坟,低楼层,23,2002年建塔楼,7500
海淀,中海紫金苑  ,3室2厅  ,227.39,南 北,紫竹桥,高楼层,13,2002年建板塔结合,30000
海淀,定慧东里  ,2室1厅  ,59.3,南 北,定慧寺,高楼层,5,1990年建板楼,6500
海淀,兰园  ,2室1厅  ,73.23,东 西,马连洼,高楼层,6,1997年建板楼,7000
海淀,清缘东里  ,3室1厅  ,104.17,西南,清河,高楼层,13,2004年建塔楼,8800
海淀,华尔街观典  ,3房间1卫  ,32.75,南,六里桥,中楼层,18,2008年建板塔结合,7000
海淀,水利局一处宿舍  ,2室1厅  ,61.4,南 北,安宁庄,高楼层,5,1988年建板楼,5600
海淀,安宁里南区  ,2室2厅  ,87.1,南,安宁庄,低楼层,18,2000年建塔楼,6600
海淀,新苑街10号院  ,2室1厅  ,61.5,东 西,甘家口,中楼层,6,1996年建板楼,7800
海淀,八里庄北里  ,1室1厅  ,44,南,定慧寺,高楼层,6,1997年建板楼,5000
海淀,富力桃园C区  ,1室1厅  ,63.47,东北,西三旗,中楼层,21,2010年建板塔结合,5500
海淀,观景园  ,2室1厅  ,85.79,东南,清河,低楼层,6,2008年建板楼,6500
