data-id,城市,景点,点评
11820,菏泽,冀鲁豫边区纪念馆,12
64179,项城,袁世凯故居,11
64179,项城,袁氏旧居,2
11533,玉溪,抚仙湖,702
11533,玉溪,茶马古道,460
11533,玉溪,哀牢山国家级自然保护区,37
11533,玉溪,孤山岛,36
11533,玉溪,红塔山,66
176321,沭阳县,南湖公园,3
55762,荣成,赤山风景区,155
55762,荣成,西霞口风景区,102
55762,荣成,烟墩角,123
55762,荣成,荣成烟墩角旅游特色村,53
55762,荣成,鸡鸣岛,29
143780,洛宁,神灵寨景区,13
143780,洛宁,故县西子湖风景区,0
143780,洛宁,程家大院,1
143780,洛宁,金门绿竹风情园,1
84494,仪征,登月湖,5
84494,仪征,红山体育公园,3
84494,仪征,扬州天乐湖欢乐谷,3
84494,仪征,捺山地质公园,0
84721,固始,西九华山旅游风景区,20
84721,固始,华阳湖生态旅游风景区,4
10523,怒江,怒江大峡谷,124
10523,怒江,丙中洛,101
10523,怒江,怒江第一湾,150
10523,怒江,雾里村,76
10523,怒江,秋那桶村,61
63872,内乡,南阳内乡县衙博物馆,71
63872,内乡,内乡宝天曼生态旅游区,11
63872,内乡,七星潭,8
63872,内乡,宝天曼博物馆,12
63872,内乡,南阳云露山景区,5
17303,烟墩角,荣成烟墩角旅游特色村,53
175769,新县,信阳新县鄂豫皖苏区首府革...,15
175769,新县,许世友将军墓,22
175769,新县,金兰山森林公园,11
175769,新县,香山湖国家水利风景区,7
64632,沛县,汉城景区,11
64632,沛县,汉高祖原庙,5
64632,沛县,歌风台,6
58705,桃园,慈湖陵寝,99
58705,桃园,慈湖,94
58705,桃园,慈湖纪念雕塑园区,114
58705,桃园,小人国主题乐园,12
58705,桃园,大溪老街,39
11436,莱芜,雪野湖,69
11436,莱芜,红石公园,40
11436,莱芜,莱芜雪野农博园,17
11436,莱芜,房干景区,20
11436,莱芜,雪野三峡,24
64163,汝南,南海禅寺,25
64163,汝南,天中山,4
11612,乳山,乳山银滩旅游度假区,294
11612,乳山,大乳山景区,96
11612,乳山,岠嵎山风景区,8
11612,乳山,堕崮山,2
11612,乳山,大乳山滨海旅游度假区,0
176363,东海县,西双湖风景区,12
176363,东海县,青松岭森林公园,5
176363,东海县,西双湖风景区,5
176363,东海县,东海县湖西温泉滑雪场,5
176363,东海县,福如东海温泉大酒店小松原温泉,0
20482,滨州,魏氏庄园,28
20482,滨州,邹平鹤伴山,14
20482,滨州,孙子兵法城,24
20482,滨州,中海航母,33
20482,滨州,古贝壳堤,10
140758,射阳,后羿公园,6
140758,射阳,息心寺,6
145920,北投,阳明山公园,702
145920,北投,北投温泉博物馆,558
145920,北投,地热谷,484
145920,北投,台北市立图书馆(北投分馆),405
145920,北投,少帅禅园,59
140560,邓州,花洲书院,26
64928,仁爱,清境农场,867
64928,仁爱,合欢山旅游风景区,185
64928,仁爱,武岭,37
64928,仁爱,清境山林步道,48
64928,仁爱,清境国民小学,12
64633,睢宁,白塘河湿地公园,3
16768,龙口,南山风景区,116
16768,龙口,南山旅游区,30
16768,龙口,烟台桑岛,17
16768,龙口,南山大佛,17
16768,龙口,东海景区,11
147280,明月湾村,没有,0
11063,基隆,和平岛,50
11063,基隆,暖暖车站,96
11063,基隆,基隆,11
11063,基隆,望幽谷,16
11063,基隆,八斗子渔港,25
64454,海阳,招虎山国家森林公园,28
64454,海阳,海阳国际沙雕艺术公园,21
64454,海阳,海阳丛麻禅院,5
64454,海阳,碧桂园十里金滩,1
64454,海阳,海阳市云顶自然风景旅游区,6
141609,兰考,没有,0
15960,周村,周村古商城,296
15960,周村,周村烧饼博物馆,119
15960,周村,大染坊,83
15960,周村,状元府,18
15960,周村,魁星阁,20
10360,绿岛,绿岛,206
10360,绿岛,绿岛朝日温泉,118
10360,绿岛,绿岛灯塔,70
10360,绿岛,睡美人与哈巴狗岩,67
10360,绿岛,绿岛监狱,55
143803,舞阳,没有,0
176384,宝应县,扬州宝应湖国家湿地公园,3
11066,澎湖,七美岛,44
11066,澎湖,吉贝沙滩,26
11066,澎湖,笃行十村眷村,22
11066,澎湖,望安岛,26
11066,澎湖,观音亭西瀛虹桥,25
28294,沂水,山东地下大峡谷,172
28294,沂水,天然地下画廊,58
28294,沂水,天上王城景区,52
28294,沂水,雪山彩虹谷,59
28294,沂水,临沂沂水地下萤光湖,48
176294,丰县,汉皇祖陵,4
176294,丰县,古梨树森林公园,3
176294,丰县,果都大观园,2
58033,平溪,平溪线,441
58033,平溪,十分老街,437
58033,平溪,平溪老街,258
58033,平溪,十分瀑布,201
58033,平溪,菁桐老街,136
176312,泗洪县,洪泽湖湿地,33
176312,泗洪县,世纪公园,3
176312,泗洪县,柳山湖旅游风景区,2
66294,确山,薄山湖风景区,14
66294,确山,驻马店老乐山景区,4
66294,确山,小黄山,3
66294,确山,确山竹沟革命纪念馆,2
11276,高密,凤凰公园,20
11276,高密,莫言文学馆,14
11276,高密,南湖植物园,14
11276,高密,莫言旧居,9
11276,高密,红高粱影视基地,2
140570,阜宁,金沙湖旅游度假区,2
140570,阜宁,白天鹅公园,4
140570,阜宁,金沙湖滑雪场,0
84781,城阳,城阳世纪公园,16
84781,城阳,宝龙乐园,12
84781,城阳,红岛休闲渔村接待中心,4
84781,城阳,长岛赶海园,1
84781,城阳,法海寺,1
176318,泗阳县,窑湾古镇,9
143708,永联村,没有,0
182219,瑞芳,九份,1670
182219,瑞芳,金瓜石黄金博物馆,583
182219,瑞芳,猴硐,885
182219,瑞芳,黄金瀑布,126
182219,瑞芳,金瓜石,101
29429,彰化,鹿港老街,104
29429,彰化,摸乳巷,105
29429,彰化,鹿港龙山寺,69
29429,彰化,鹿港天后宫,88
29429,彰化,精诚高级中学,35
143774,武陟,嘉应观,16
64380,即墨,田横岛,21
64380,即墨,即墨鹤山,14
64380,即墨,青岛青峰毛公山,5
64380,即墨,即墨古城,4
64380,即墨,马山石林,7
64638,建湖,没有,0
22069,滕州,微山湖湿地红荷风景区,152
22069,滕州,墨子纪念馆,16
22069,滕州,莲青山风景区,18
22069,滕州,红荷湿地,12
22069,滕州,龙泉塔,11
24185,保山,和顺古镇,1076
24185,保山,腾冲热海,735
24185,保山,腾冲火山地热国家地质公园,559
24185,保山,银杏村,339
24185,保山,腾冲北海湿地,359
64161,襄城,没有,0
64381,栖霞,牟氏庄园,87
64381,栖霞,天崮山旅游风景区,14
64381,栖霞,栖霞太虚宫,12
64381,栖霞,牙山国家森林公园,2
64636,灌云,大伊山风景区,19
64636,灌云,潮河湾生态园,1
176408,滨海县,没有,0
11494,楚雄,元谋土林,121
11494,楚雄,浪巴铺土林,56
11494,楚雄,彝人古镇,126
11494,楚雄,物茂土林,60
11494,楚雄,黑井古镇,88
175763,罗山县,信阳灵山,44
175763,罗山县,董寨国家级自然保护区,7
175763,罗山县,何家冲红色旅游区,3
175763,罗山县,何家冲红色旅游区,1
16491,和顺,和顺图书馆,171
16491,和顺,滇缅抗战博物馆,177
16491,和顺,寸氏宗祠,99
16491,和顺,艾思奇纪念馆,73
16491,和顺,和顺龙潭,37
18281,莱州,莱州大基山,19
18281,莱州,三山岛黄金海岸,13
18281,莱州,云峰山,10
18281,莱州,三山岛村,8
18281,莱州,毛纪墓,1
176405,响水县,没有,0
17298,弥勒,云南红酒庄,44
17298,弥勒,湖泉公园,16
17298,弥勒,可邑,76
17298,弥勒,弥勒寺,16
17298,弥勒,锦屏山风景区,18
25946,邹城,孟府-孟庙,52
25946,邹城,峄山,34
25946,邹城,明鲁荒王陵,7
25946,邹城,邹城博物馆,9
25946,邹城,唐王湖公园,4
140567,渑池,仰韶大峡谷,13
140567,渑池,洛阳莲花山,3
140567,渑池,仰韶大峡谷,1
140558,博爱县,青天河景区,168
140558,博爱县,月山寺风景名胜区,5
140558,博爱县,中国云台山世界地质公园青...,4
140558,博爱县,靳家岭,1
140558,博爱县,后寨,0
18571,张浦,张省美术馆,12
25191,章丘,百脉泉公园,140
25191,章丘,朱家峪村,44
25191,章丘,济南章丘紫缘香草园,30
25191,章丘,济南植物园,66
25191,章丘,墨泉,60
21358,普洱,北回归线标志园,76
21358,普洱,普洱国家公园犀牛坪景区,33
21358,普洱,碧溪古镇,43
21358,普洱,梅子湖公园,50
21358,普洱,龙摩爷圣地,16
176336,涟水县,淮安五岛公园,8
143788,义马,没有,0
12643,曲靖,金鸡峰丛,431
12643,曲靖,九龙瀑布群,411
12643,曲靖,罗平螺丝田,298
12643,曲靖,多依河,138
12643,曲靖,念湖,37
56775,东平,水浒影视城,26
56775,东平,东平湖聚义岛,7
56775,东平,泰山皮影,8
56775,东平,泰安戴村坝,8
56775,东平,东平白佛山,7
17889,临朐,沂山,35
17889,临朐,石门坊,48
17889,临朐,潍坊临朐老龙湾,28
17889,临朐,潍坊临朐嵩山,10
17889,临朐,沂山东镇庙,5
176324,金湖县,金湖大佛寺,0
140582,镇平,菩提寺游览区,2
140582,镇平,鳌园寺,2
143789,长垣,没有,0
24834,澄江,禄充风景区,205
24834,澄江,月亮湾湿地公园,45
24834,澄江,樱花谷,64
24834,澄江,抚仙湖公园,16
24834,澄江,新河口湖滨公园,11
176369,灌南县,没有,0
64330,莒南,天马岛,22
64330,莒南,临沂莒南八路军115师司令部...,6
64330,莒南,卧佛寺公园,7
55759,鸡鸣岛,海草房,29
55759,鸡鸣岛,龙王庙,1
23992,紫金山,紫金山天文台,349
23992,紫金山,蒋介石墓址正气亭,3
15946,沙溪,沙溪寺登街,98
15946,沙溪,四方街戏台,106
15946,沙溪,沙溪寺登街古戏台,47
15946,沙溪,玉津桥,29
15946,沙溪,兴教寺,42
84692,胶州,胶州三里河公园,7
84692,胶州,艾山风景名胜区,8
84692,胶州,高凤翰纪念馆,5
84692,胶州,东石,1
84692,胶州,黄埠岭,1
66251,玉龙纳西族自治县,丽江千古情景区,701
66251,玉龙纳西族自治县,玉龙雪山,5436
66251,玉龙纳西族自治县,拉市海湿地公园,3266
66251,玉龙纳西族自治县,虎跳峡,3182
66251,玉龙纳西族自治县,丽江虎跳峡景区(中虎跳峡),969
140571,原阳,没有,0
64946,新城,七星潭,3137
64946,新城,七星柴鱼博物馆,90
64946,新城,三栈溪,6
64946,新城,新城天主堂,5
64946,新城,慈济精舍,9
18728,洋口港,海上迪斯科休闲旅游区,20
18728,洋口港,洋口港,8
18728,洋口港,黄海大桥阳光岛,1
143797,西华,没有,0
140619,诸城,诸城恐龙博物馆,24
140619,诸城,山东诸城恐龙国家地质公园,2
140619,诸城,龙塔,5
64232,蒙阴,蒙山国家森林公园,128
64232,蒙阴,孟良崮战役遗址景区,28
64232,蒙阴,蒙阴地下银河,26
64232,蒙阴,蒙山九龙潭,4
64232,蒙阴,刘洪文化园海浪谷,4
23044,礁溪,礁溪温泉公园,26
23044,礁溪,汤围沟温泉公园,32
23044,礁溪,五峰旗瀑布,12
23044,礁溪,佛光大学,4
23044,礁溪,冠翔世纪温泉会馆,1
29785,明孝陵,明孝陵,2254
29785,明孝陵,梅花山,431
29785,明孝陵,中山植物园,135
29785,明孝陵,神道,252
29785,明孝陵,明孝陵博物馆,64
143802,正阳,没有,0
25327,苗栗,飞牛牧场,31
25327,苗栗,龙腾断桥,19
25327,苗栗,胜兴车站,22
25327,苗栗,三义木雕博物馆,10
25327,苗栗,苗栗南庄,11
66309,微山,南阳镇,11
66309,微山,铁道游击队纪念园,2
66309,微山,济宁市小北湖,6
66309,微山,微山湖文化园,2
66309,微山,微山湖湿地博物馆,2
17763,夫子庙,夫子庙-秦淮风光带,3249
17763,夫子庙,夫子庙游船码头,510
17763,夫子庙,夫子庙民间艺术大观园,88
143785,宝丰,没有,0
140617,长葛,毛主席纪念馆,3
52237,兰屿,青青草原,27
52237,兰屿,兰屿灯塔,19
52237,兰屿,东清部落,15
52237,兰屿,兰屿气象站,10
52237,兰屿,兰屿天池,11
58690,新竹,内湾老街,33
58690,新竹,张学良故居,22
58690,新竹,北埔老街,10
58690,新竹,峨眉湖,11
58690,新竹,司马库斯,5
66311,文登,无染寺,19
66311,文登,文登南海公园,21
66311,文登,泰礴顶,15
66311,文登,威海汤泊温泉度假村,17
66311,文登,圣经山,6
16588,阳澄湖,阳澄湖,417
16588,阳澄湖,苏州重元寺,57
16588,阳澄湖,阳澄湖清水湾蟹庄,21
64376,寿光,寿光林海生态博览园,14
64376,寿光,洰淀湖,4
64376,寿光,弥河风景区,2
64376,寿光,洰淀湖,2
26752,玄武湖,玄武湖公园,3112
26752,玄武湖,明城垣史博物馆,189
26752,玄武湖,明城墙公园,38
26752,玄武湖,郭璞纪念馆,5
139549,嘉义县,阿里山森林游乐区,860
139549,嘉义县,阿里山神木群,149
139549,嘉义县,阿里山邹族文化部落,19
139549,嘉义县,阿里山夫妻树,175
139549,嘉义县,阿里山森林铁路,28
17764,中山陵,南京钟山风景区,1161
17764,中山陵,石象路,368
17764,中山陵,翁仲路神道,150
17764,中山陵,南京海底世界,133
17764,中山陵,四方城,167
144211,费县,沂蒙山银座天蒙旅游区,13
144211,费县,云瀑洞天景区,9
144211,费县,沂蒙银座天蒙山景区,6
144211,费县,世界第一人行玻璃悬索桥,0
143781,伊川,没有,0
66296,临颍,南街村,23
66296,临颍,南街村观光园,9
11277,洪泽湖,洪泽湖湿地,33
11277,洪泽湖,洪泽湖,40
11277,洪泽湖,蒋坝镇,6
11277,洪泽湖,柳山湖旅游风景区,2
145817,西湖乡,没有,0
64947,吉安乡,吉安庆修院,156
64947,吉安乡,慈济大学,16
64947,吉安乡,枫林步道,9
64947,吉安乡,阿美文化村,12
64947,吉安乡,洄澜湾,4
63815,平邑,平邑蒙山龟蒙景区,63
63815,平邑,沂蒙山国家地质公园,9
63815,平邑,蒙山人家,5
63815,平邑,天宇自然博物馆,5
63815,平邑,六里鬼谷,0
38737,林屋洞,包山寺,6
173540,竹崎乡,奋起湖,35
173540,竹崎乡,奋起湖风景区,45
173540,竹崎乡,奋起湖老镇,31
173540,竹崎乡,阿里山奋起湖站,3
173540,竹崎乡,奋起湖老街,6
140569,宜阳,洛阳灵山莲花温泉,12
140569,宜阳,洛阳灵山寺,5
140569,宜阳,福昌阁,2
140569,宜阳,五花寺塔,1
140569,宜阳,光武庙,1
44093,金鸡湖,金鸡湖,1330
44093,金鸡湖,金鸡湖美术馆,11
15949,喜洲,喜洲白族古建筑,721
15949,喜洲,严家大院,284
15949,喜洲,璞真九染博物馆,3
15949,喜洲,白色巴士,3
15949,喜洲,喜洲严家民居,2
140539,梁山县,水泊梁山风景区,51
140539,梁山县,梁山寨,6
143786,叶县,叶县县衙,37
23991,新泰,新泰莲花山,21
23991,新泰,清音公园,3
41874,栖霞寺,摄山栖霞寺,365
41874,栖霞寺,舍利塔,47
11827,昭通,大山包黑颈鹤自然保护区,140
11827,昭通,鸡公山大峡谷,67
11827,昭通,西部大峡谷,90
11827,昭通,黄连河风景区,21
11827,昭通,豆沙关古镇景区,34
18318,盛泽湖,盛泽湖月季园,6
143795,沈丘,没有,0
140800,商河,山东济南商河温泉,4
140800,商河,鹤鸣湖七彩庄园,0
34195,沂源,沂源溶洞,16
34195,沂源,沂源九天洞,9
34195,沂源,沂源灵芝洞景区,1
34195,沂源,沂源鲁山溶洞群风景区,4
34195,沂源,牛郎织女景区,4
23865,文山,普者黑村,471
23865,文山,坝美村,184
23865,文山,广南坝美风景区,118
23865,文山,丘北县,17
23865,文山,三腊瀑布,19
175811,宁陵县,没有,0
18238,山塘街,没有,0
144195,郓城,水浒好汉城,20
144195,郓城,郓城观音寺塔,10
175805,睢县,睢县北湖公园,11
175805,睢县,宋襄公陵,6
175805,睢县,圣寿寺塔,1
25539,大明寺,大明寺,496
17824,丙中洛,怒江第一湾,150
17824,丙中洛,桃花岛,44
17824,丙中洛,普化寺,17
17824,丙中洛,嘎娃嘎普雪山,9
175766,光山县,没有,0
64442,招远,淘金小镇,9
64442,招远,中国黄金实景博览苑,7
64442,招远,罗山国家森林公园,6
64442,招远,罗山黄金文化旅游区,3
64442,招远,大唐金汤园,3
84516,兖州,兴隆文化园,13
84516,兖州,兴隆塔,8
84516,兖州,兖州国际农科奇观景区,1
84516,兖州,农高园,1
84516,兖州,兖州兴隆文化园（大兴隆寺...,0
18168,陆巷,没有,0
144191,单县,浮龙湖,1
144191,单县,千山公园,1
25664,瘦西湖,瘦西湖,2836
25664,瘦西湖,宋夹城,15
25664,瘦西湖,大虹桥,53
25664,瘦西湖,长提春柳,32
25664,瘦西湖,法海寺,22
175823,夏邑县,没有,0
30426,芒市,勐焕大金塔,123
30426,芒市,树包塔,111
30426,芒市,勐巴娜西珍奇园,46
30426,芒市,莫里瀑布,33
30426,芒市,菩提寺,18
22136,坝美,坝美村,184
22136,坝美,坝美千年大榕树,24
22136,坝美,麻栏楼,1
64378,平度,大泽山风景名胜区,21
64378,平度,茶山风景区,10
64378,平度,山东省青岛市茶山风景区,5
64378,平度,平度茶山,6
64378,平度,龙湾,2
14580,天目湖,天目湖,433
14580,天目湖,涵田半山温泉度假村,44
14580,天目湖,天目湖有机鱼头,63
14580,天目湖,龙兴岛,15
14580,天目湖,天目湖水世界,3
64379,五莲,五莲山风景区,83
64379,五莲,大青山风景区,23
64379,五莲,马耳山,7
64379,五莲,日照大青山,4
64379,五莲,李崮寨,4
143800,西平,没有,0
19625,德宏,一寨两国,197
19625,德宏,勐焕大金塔,123
19625,德宏,姐告口岸,209
19625,德宏,扎朵热带雨林风景区,134
19625,德宏,芒令独树成林,132
139409,沂南,竹泉村旅游度假区,172
139409,沂南,智圣汤泉度假村,22
139409,沂南,孟良崮森林公园,22
139409,沂南,沂蒙红色影视基地,11
139409,沂南,红石寨旅游度假区,6
17765,鼋头渚,鼋头渚,2108
17765,鼋头渚,十里芳径,11
140764,齐河,泉城海洋极地世界,20
140764,齐河,欧乐堡雨林温泉,0
143798,平舆,没有,0
144208,临清,舍利宝塔,0
63577,蒙自,碧色寨寸轨车站,61
63577,蒙自,碧色寨村,46
63577,蒙自,南湖公园,42
63577,蒙自,南湖风景区,8
63577,蒙自,蒙自老街,7
26013,宝华山,宝华山国家森林公园,41
15954,哈巴雪山,哈巴雪山,146
15954,哈巴雪山,哈巴村,21
15954,哈巴雪山,彝族村,19
15964,花果山,花果山,543
15965,栖霞山,栖霞山,543
18279,唐河,没有,0
84680,莱阳,莱阳濯村樱花小镇,1
143790,封丘,黄河湿地国家级自然保护区,5
143790,封丘,陈桥驿,0
64927,鱼池,日月潭国家风景区,1345
64927,鱼池,九族文化村,151
64927,鱼池,玄光寺,131
64927,鱼池,伊达邵,68
64927,鱼池,玄奘寺,49
143787,卢氏,豫西大峡谷,47
143787,卢氏,双龙湾景区,19
143787,卢氏,双龙湾景区,0
58689,马祖,北竿芹壁村,4
58689,马祖,北海坑道,6
58689,马祖,亀岛,4
58689,马祖,芹壁聚落,0
48611,留园,留园,1547
48611,留园,冠云峰,24
64377,莒县,浮来山风景区,40
64377,莒县,定林寺,15
64377,莒县,莒县博物馆,2
64377,莒县,日照太阳山生态旅游度假区,2
24367,天平山,天平山,362
175676,温县,陈家沟景区,12
64936,琉球,花瓶岩,18
64936,琉球,小琉球-蛤板湾,8
64936,琉球,乌鬼洞,6
64936,琉球,美人洞风景区,3
64936,琉球,花瓶石,5
176120,博山区,鲁山国家森林公园,62
176120,博山区,原山国家森林公园,43
176120,博山区,开元溶洞,24
176120,博山区,樵岭前博山溶洞,44
