name,data-id
伊萨菲厄泽,62908
于尔维克,65277
阿克拉内斯,105980
朗加瓦拉县,140065
萨拉,97867
尼雪平,122868
佩洛,97923
穆奥尼奥,97975
胡丁厄,65193
埃克尔,61794
西西缪特,101205
Arsuk,147561
特罗姆斯,139867
南瓦朗厄尔,61879
维堡,91513
哈尔姆斯塔德,65197
翁达尔斯内斯,61880
孙墨尔,139864
库赫莫,98034
罗斯基勒,61919
卡尔马,61797
博德,36493
维纳什堡,65201
松兹瓦尔,122512
海于格松,116891
耶姆特兰,139854
阿尔维斯尧尔,123737
格里姆斯塔,116918
尤坎,116556
克拉格勒,116767
里瑟尔,116558
约克莫克,61796
卡尔斯克鲁纳,123164
西阿格德尔,139869
弗莱克菲尤尔,116973
于默奥,61789
西博滕,139858
西诺尔兰,140092
斯特兰奈斯,122532
北峡湾,132217
摩城,116672
松达尔,132237
莱达尔,140070
莫舍恩,116667
韦斯特沃格于,147886
勒罗斯,116548
纳姆索斯,116656
弗卢勒,116971
亨宁斯韦尔,116869
福斯克,116998
努尔莫勒,139870
瓦斯泰纳,122385
韦克舍,122337
埃德菲尤尔,138438
莱康厄尔,117250
凯于图凯努,116797
布伦尼,117078
卡伯尔沃格,116810
巴尔迪,65271
尼布鲁,65196
斯科加尔弗斯,105992
波里,63334
埃斯比约,61911
Fanø,92010
萨翁林纳,63328
库奥皮奥,63345
默恩岛,146833
埃斯波,63338
博隆加维克,105973
Suðureyri,105880
锡尔克堡,64995
伊克罗,98180
斯卡恩,61918
科灵,91819
基蒂莱,98057
马斯塔尔,91771
瓦尔德,91539
艾勒斯克宾,92149
里伯,61916
木里（丹麦）,146812
加斯庭,91955
格雷诺,91952
措辛厄岛,146835
托尔尼奥,97822
鲁德克丙,91670
埃贝尔托夫特,92030
福堡,92014
布伦迪欧斯,105975
霍尔森斯,64994
雷克霍特,105997
德勒巴克,117044
都皮沃古尔,105959
埃拉巴基,105952
霍尔斯沃德吕尔,105917
塞济斯菲厄泽,105890
AlluitsupPaa,147558
赫马岛,147798
格里姆塞,105942
埃尔沃吕姆,117021
帕缪特,147562
锡格吕菲厄泽,105889
奥塔,116592
雷恰利兹,105896
Qasigiannguit,147564
桑德堡,91624
阿罗斯,92127
腓特烈西亚,91990
南曼兰,139861
斯泰厄,91607
斯瓦尼克,91587
纳诺塔利克,147559
Narsarsuaq,147554
Qassiarsuk,147555
Qaqortoq,147556
Aasiaat,147565
Narsaq,101210
Kangerlussuaq,101204
灵克宾,91691
特雷勒堡,122421
洛肯,91784
库鲁苏克,101211
海宁,91907
吉利勒杰,91970
龙斯泰兹,91669
霍恩巴克,91880
腓特烈松,91989
齐斯维勒莱厄,91569
布伦讷斯莱乌,92052
霍布罗,91896
科瑟,91810
普赖斯特,91701
塔斯拉克,101213
乌玛纳克,147567
灵斯泰兹,91690
Maniitsoq,147563
克利特默勒,91824
汉斯特霍尔姆,91936
Kangilinnguit,147560
Qeqertarsuaq,147566
奥基克比,92142
菲耶兰,146841
莱达尔绥里,116747
巴里斯川,117132
Hofsós,105929
侯尔马维克,105926
Húsafell,106030
维泽岛,147795
科帕沃于尔,105909
尼亚兹维克,147797
斯蒂克松鲁姆,105882
欧拉夫斯菲厄泽,105900
沃普纳菲厄泽,105862
菏威拉格地,105918
赛尔尤尔,116501
桑讷菲尤尔,116520
杜姆奥斯,117049
斯托克塞里,105883
福斯克鲁斯菲厄泽,105961
洛夫特胡斯,116720
内斯考塔杜尔,105902
Kinsarvik,117263
斯特兹瓦菲厄泽,105910
费斯卡里,98171
玛丽港,97987
桑维,91662
列克萨,98003
纳克斯考,91757
Kabelvåg,147885
康斯博,116776
古兹耶姆,91946
卡拉绍克,116802
贝勒沃格,117126
Marielyst,91773
马里博,91774
蓬卡哈尤,97907
内克瑟,91756
海门林纳,63343
尼卡宾·法尔斯特,91726
拉塞博格,139937
Stiklestad,147884
劳马,97890
于韦斯屈莱,98099
凯拉瓦,98068
埃斯基菲厄泽,105953
摩丝芙乐斯巴尔,105990
拉彭兰塔,63358
阿尔塔,136109
奥普达尔,116609
洛姆,116718
穆拉,61792
瓦尔德,116309
韦岛,147887
莫尔德,136075
北京,10065
上海,10099
重庆,10208
天津,10320
